covered_ps,covgap_slicer4j_slice,covgap_porbs_slice,pseudotested_ps,statement_type,line_no,Original Code,What is the purpose of this code?,Notes
TRUE,TRUE,TRUE,FALSE,EXPRESSION,268,"accentStrings.put(""&icirc;"", new Character('\u00EE'));",Data Loading,
TRUE,FALSE,TRUE,FALSE,EXPRESSION,269,"escapeStrings.put(""&iuml;"", new Character('\u00EF'));",Data Loading,
TRUE,FALSE,TRUE,FALSE,EXPRESSION,270,"escapeStrings.put(""&eth;"", new Character('\u00F0'));",Data Loading,
TRUE,FALSE,TRUE,FALSE,EXPRESSION,271,"escapeStrings.put(""&ntilde;"", new Character('\u00F1'));",Data Loading,
TRUE,TRUE,TRUE,FALSE,EXPRESSION,272,"accentStrings.put(""&ntilde;"", new Character('\u00F1'));",Data Loading,
TRUE,FALSE,TRUE,FALSE,EXPRESSION,273,"escapeStrings.put(""&ograve;"", new Character('\u00F2'));",Data Loading,
TRUE,TRUE,TRUE,FALSE,EXPRESSION,274,"accentStrings.put(""&ograve;"", new Character('\u00F2'));",Data Loading,
TRUE,FALSE,TRUE,FALSE,EXPRESSION,275,"escapeStrings.put(""&oacute;"", new Character('\u00F3'));",Data Loading,
TRUE,TRUE,TRUE,FALSE,EXPRESSION,276,"accentStrings.put(""&oacute;"", new Character('\u00F3'));",Data Loading,
TRUE,FALSE,TRUE,FALSE,EXPRESSION,277,"escapeStrings.put(""&ocirc;"", new Character('\u00F4'));",Data Loading,
TRUE,TRUE,TRUE,FALSE,EXPRESSION,278,"accentStrings.put(""&ocirc;"", new Character('\u00F4'));",Data Loading,
TRUE,FALSE,TRUE,FALSE,EXPRESSION,279,"escapeStrings.put(""&otilde;"", new Character('\u00F5'));",Data Loading,
TRUE,TRUE,TRUE,FALSE,EXPRESSION,280,"accentStrings.put(""&otilde;"", new Character('\u00F5'));",Data Loading,
TRUE,FALSE,TRUE,FALSE,EXPRESSION,281,"escapeStrings.put(""&ouml;"", new Character('\u00F6'));",Data Loading,
TRUE,FALSE,TRUE,FALSE,EXPRESSION,282,"escapeStrings.put(""&divide;"", new Character('\u00F7'));",Data Loading,
TRUE,FALSE,TRUE,FALSE,EXPRESSION,283,"escapeStrings.put(""&oslash;"", new Character('\u00F8'));",Data Loading,
TRUE,FALSE,TRUE,FALSE,EXPRESSION,284,"escapeStrings.put(""&ugrave;"", new Character('\u00F9'));",Data Loading,
TRUE,TRUE,TRUE,FALSE,EXPRESSION,285,"accentStrings.put(""&ugrave;"", new Character('\u00F9'));",Data Loading,
TRUE,FALSE,TRUE,FALSE,EXPRESSION,286,"escapeStrings.put(""&uacute;"", new Character('\u00FA'));",Data Loading,
TRUE,TRUE,TRUE,FALSE,EXPRESSION,287,"accentStrings.put(""&uacute;"", new Character('\u00FA'));",Data Loading,
TRUE,FALSE,TRUE,FALSE,EXPRESSION,288,"escapeStrings.put(""&ucirc;"", new Character('\u00FB'));",Data Loading,
TRUE,TRUE,TRUE,FALSE,EXPRESSION,289,"accentStrings.put(""&ucirc;"", new Character('\u00FB'));",Data Loading,
TRUE,FALSE,TRUE,FALSE,EXPRESSION,290,"escapeStrings.put(""&uuml;"", new Character('\u00FC'));",Data Loading,
TRUE,FALSE,TRUE,FALSE,EXPRESSION,291,"escapeStrings.put(""&yacute;"", new Character('\u00FD'));",Data Loading,
TRUE,FALSE,TRUE,FALSE,EXPRESSION,292,"escapeStrings.put(""&thorn;"", new Character('\u00FE'));",Data Loading,
TRUE,FALSE,TRUE,FALSE,EXPRESSION,293,"escapeStrings.put(""&yuml;"", new Character('\u00FF'));",Data Loading,
TRUE,FALSE,TRUE,FALSE,EXPRESSION,294,"escapeStrings.put(""&fnof;"", new Character('\u0192'));",Data Loading,
TRUE,FALSE,TRUE,FALSE,EXPRESSION,295,"escapeStrings.put(""&Alpha;"", new Character('\u0391'));",Data Loading,
TRUE,FALSE,TRUE,FALSE,EXPRESSION,296,"escapeStrings.put(""&Beta;"", new Character('\u0392'));",Data Loading,
TRUE,FALSE,TRUE,FALSE,EXPRESSION,297,"escapeStrings.put(""&Gamma;"", new Character('\u0393'));",Data Loading,
TRUE,FALSE,TRUE,FALSE,EXPRESSION,298,"escapeStrings.put(""&Delta;"", new Character('\u0394'));",Data Loading,
TRUE,FALSE,TRUE,FALSE,EXPRESSION,299,"escapeStrings.put(""&Epsilon;"", new Character('\u0395'));",Data Loading,
TRUE,FALSE,TRUE,FALSE,EXPRESSION,300,"escapeStrings.put(""&Zeta;"", new Character('\u0396'));",Data Loading,
TRUE,FALSE,TRUE,FALSE,EXPRESSION,301,"escapeStrings.put(""&Eta;"", new Character('\u0397'));",Data Loading,
TRUE,FALSE,TRUE,FALSE,EXPRESSION,302,"escapeStrings.put(""&Theta;"", new Character('\u0398'));",Data Loading,
TRUE,FALSE,TRUE,FALSE,EXPRESSION,303,"escapeStrings.put(""&Iota;"", new Character('\u0399'));",Data Loading,
TRUE,FALSE,TRUE,FALSE,EXPRESSION,304,"escapeStrings.put(""&Kappa;"", new Character('\u039A'));",Data Loading,
TRUE,FALSE,TRUE,FALSE,EXPRESSION,305,"escapeStrings.put(""&Lambda;"", new Character('\u039B'));",Data Loading,
TRUE,FALSE,TRUE,FALSE,EXPRESSION,306,"escapeStrings.put(""&Mu;"", new Character('\u039C'));",Data Loading,
TRUE,FALSE,TRUE,FALSE,EXPRESSION,307,"escapeStrings.put(""&Nu;"", new Character('\u039D'));",Data Loading,
TRUE,FALSE,TRUE,FALSE,EXPRESSION,308,"escapeStrings.put(""&Xi;"", new Character('\u039E'));",Data Loading,
TRUE,FALSE,TRUE,FALSE,EXPRESSION,309,"escapeStrings.put(""&Omicron;"", new Character('\u039F'));",Data Loading,
TRUE,FALSE,TRUE,FALSE,EXPRESSION,310,"escapeStrings.put(""&Pi;"", new Character('\u03A0'));",Data Loading,
TRUE,FALSE,TRUE,FALSE,EXPRESSION,311,"escapeStrings.put(""&Rho;"", new Character('\u03A1'));",Data Loading,
TRUE,FALSE,TRUE,FALSE,EXPRESSION,312,"escapeStrings.put(""&Sigma;"", new Character('\u03A3'));",Data Loading,
TRUE,FALSE,TRUE,FALSE,EXPRESSION,313,"escapeStrings.put(""&Tau;"", new Character('\u03A4'));",Data Loading,
TRUE,FALSE,TRUE,FALSE,EXPRESSION,314,"escapeStrings.put(""&Upsilon;"", new Character('\u03A5'));",Data Loading,
TRUE,FALSE,TRUE,FALSE,EXPRESSION,315,"escapeStrings.put(""&Phi;"", new Character('\u03A6'));",Data Loading,
TRUE,FALSE,TRUE,FALSE,EXPRESSION,316,"escapeStrings.put(""&Chi;"", new Character('\u03A7'));",Data Loading,
TRUE,FALSE,TRUE,FALSE,EXPRESSION,317,"escapeStrings.put(""&Psi;"", new Character('\u03A8'));",Data Loading,
TRUE,FALSE,TRUE,FALSE,EXPRESSION,318,"escapeStrings.put(""&Omega;"", new Character('\u03A9'));",Data Loading,
TRUE,FALSE,TRUE,FALSE,EXPRESSION,319,"escapeStrings.put(""&alpha;"", new Character('\u03B1'));",Data Loading,
TRUE,FALSE,TRUE,FALSE,EXPRESSION,320,"escapeStrings.put(""&beta;"", new Character('\u03B2'));",Data Loading,
TRUE,FALSE,TRUE,FALSE,EXPRESSION,321,"escapeStrings.put(""&gamma;"", new Character('\u03B3'));",Data Loading,
TRUE,FALSE,TRUE,FALSE,EXPRESSION,322,"escapeStrings.put(""&delta;"", new Character('\u03B4'));",Data Loading,
TRUE,FALSE,TRUE,FALSE,EXPRESSION,323,"escapeStrings.put(""&epsilon;"", new Character('\u03B5'));",Data Loading,
TRUE,FALSE,TRUE,FALSE,EXPRESSION,324,"escapeStrings.put(""&zeta;"", new Character('\u03B6'));",Data Loading,
TRUE,FALSE,TRUE,FALSE,EXPRESSION,325,"escapeStrings.put(""&eta;"", new Character('\u03B7'));",Data Loading,
TRUE,FALSE,TRUE,FALSE,EXPRESSION,326,"escapeStrings.put(""&theta;"", new Character('\u03B8'));",Data Loading,
TRUE,FALSE,TRUE,FALSE,EXPRESSION,327,"escapeStrings.put(""&iota;"", new Character('\u03B9'));",Data Loading,
TRUE,FALSE,TRUE,FALSE,EXPRESSION,328,"escapeStrings.put(""&kappa;"", new Character('\u03BA'));",Data Loading,
TRUE,FALSE,TRUE,FALSE,EXPRESSION,329,"escapeStrings.put(""&lambda;"", new Character('\u03BB'));",Data Loading,
TRUE,FALSE,TRUE,FALSE,EXPRESSION,330,"escapeStrings.put(""&mu;"", new Character('\u03BC'));",Data Loading,
TRUE,FALSE,TRUE,FALSE,EXPRESSION,331,"escapeStrings.put(""&nu;"", new Character('\u03BD'));",Data Loading,
TRUE,FALSE,TRUE,FALSE,EXPRESSION,332,"escapeStrings.put(""&xi;"", new Character('\u03BE'));",Data Loading,
TRUE,FALSE,TRUE,FALSE,EXPRESSION,333,"escapeStrings.put(""&omicron;"", new Character('\u03BF'));",Data Loading,
TRUE,FALSE,TRUE,FALSE,EXPRESSION,334,"escapeStrings.put(""&pi;"", new Character('\u03C0'));",Data Loading,
TRUE,FALSE,TRUE,FALSE,EXPRESSION,335,"escapeStrings.put(""&rho;"", new Character('\u03C1'));",Data Loading,
TRUE,FALSE,TRUE,FALSE,EXPRESSION,336,"escapeStrings.put(""&sigmaf;"", new Character('\u03C2'));",Data Loading,
TRUE,FALSE,TRUE,FALSE,EXPRESSION,337,"escapeStrings.put(""&sigma;"", new Character('\u03C3'));",Data Loading,
TRUE,FALSE,TRUE,FALSE,EXPRESSION,338,"escapeStrings.put(""&tau;"", new Character('\u03C4'));",Data Loading,
TRUE,FALSE,TRUE,FALSE,EXPRESSION,339,"escapeStrings.put(""&upsilon;"", new Character('\u03C5'));",Data Loading,
TRUE,FALSE,TRUE,FALSE,EXPRESSION,340,"escapeStrings.put(""&phi;"", new Character('\u03C6'));",Data Loading,
TRUE,FALSE,TRUE,FALSE,EXPRESSION,341,"escapeStrings.put(""&chi;"", new Character('\u03C7'));",Data Loading,
TRUE,FALSE,TRUE,FALSE,EXPRESSION,342,"escapeStrings.put(""&psi;"", new Character('\u03C8'));",Data Loading,
TRUE,FALSE,TRUE,FALSE,EXPRESSION,343,"escapeStrings.put(""&omega;"", new Character('\u03C9'));",Data Loading,
TRUE,FALSE,TRUE,FALSE,EXPRESSION,344,"escapeStrings.put(""&thetasym;"", new Character('\u03D1'));",Data Loading,
TRUE,FALSE,TRUE,FALSE,EXPRESSION,345,"escapeStrings.put(""&upsih;"", new Character('\u03D2'));",Data Loading,
TRUE,FALSE,TRUE,FALSE,EXPRESSION,346,"escapeStrings.put(""&piv;"", new Character('\u03D6'));",Data Loading,
TRUE,FALSE,TRUE,FALSE,EXPRESSION,347,"escapeStrings.put(""&bull;"", new Character('\u2022'));",Data Loading,
TRUE,FALSE,TRUE,FALSE,EXPRESSION,348,"escapeStrings.put(""&hellip;"", new Character('\u2026'));",Data Loading,
TRUE,FALSE,TRUE,FALSE,EXPRESSION,349,"escapeStrings.put(""&prime;"", new Character('\u2032'));",Data Loading,
TRUE,FALSE,TRUE,FALSE,EXPRESSION,350,"escapeStrings.put(""&Prime;"", new Character('\u2033'));",Data Loading,
TRUE,FALSE,TRUE,FALSE,EXPRESSION,351,"escapeStrings.put(""&oline;"", new Character('\u203E'));",Data Loading,
TRUE,FALSE,TRUE,FALSE,EXPRESSION,352,"escapeStrings.put(""&frasl;"", new Character('\u2044'));",Data Loading,
TRUE,FALSE,TRUE,FALSE,EXPRESSION,353,"escapeStrings.put(""&weierp;"", new Character('\u2118'));",Data Loading,
TRUE,FALSE,TRUE,FALSE,EXPRESSION,354,"escapeStrings.put(""&image;"", new Character('\u2111'));",Data Loading,
TRUE,FALSE,TRUE,FALSE,EXPRESSION,355,"escapeStrings.put(""&real;"", new Character('\u211C'));",Data Loading,
TRUE,FALSE,TRUE,FALSE,EXPRESSION,356,"escapeStrings.put(""&trade;"", new Character('\u2122'));",Data Loading,
TRUE,FALSE,TRUE,FALSE,EXPRESSION,357,"escapeStrings.put(""&alefsym;"", new Character('\u2135'));",Data Loading,
TRUE,FALSE,TRUE,FALSE,EXPRESSION,358,"escapeStrings.put(""&larr;"", new Character('\u2190'));",Data Loading,
TRUE,FALSE,TRUE,FALSE,EXPRESSION,359,"escapeStrings.put(""&uarr;"", new Character('\u2191'));",Data Loading,
TRUE,FALSE,TRUE,FALSE,EXPRESSION,360,"escapeStrings.put(""&rarr;"", new Character('\u2192'));",Data Loading,
TRUE,FALSE,TRUE,FALSE,EXPRESSION,361,"escapeStrings.put(""&darr;"", new Character('\u2193'));",Data Loading,
TRUE,FALSE,TRUE,FALSE,EXPRESSION,362,"escapeStrings.put(""&harr;"", new Character('\u2194'));",Data Loading,
TRUE,FALSE,TRUE,FALSE,EXPRESSION,363,"escapeStrings.put(""&crarr;"", new Character('\u21B5'));",Data Loading,
TRUE,FALSE,TRUE,FALSE,EXPRESSION,364,"escapeStrings.put(""&lArr;"", new Character('\u21D0'));",Data Loading,
TRUE,FALSE,TRUE,FALSE,EXPRESSION,365,"escapeStrings.put(""&uArr;"", new Character('\u21D1'));",Data Loading,
TRUE,FALSE,TRUE,FALSE,EXPRESSION,366,"escapeStrings.put(""&rArr;"", new Character('\u21D2'));",Data Loading,
TRUE,FALSE,TRUE,FALSE,EXPRESSION,367,"escapeStrings.put(""&dArr;"", new Character('\u21D3'));",Data Loading,
TRUE,FALSE,TRUE,FALSE,EXPRESSION,368,"escapeStrings.put(""&hArr;"", new Character('\u21D4'));",Data Loading,
TRUE,FALSE,TRUE,FALSE,EXPRESSION,369,"escapeStrings.put(""&forall;"", new Character('\u2200'));",Data Loading,
TRUE,FALSE,TRUE,FALSE,EXPRESSION,370,"escapeStrings.put(""&part;"", new Character('\u2202'));",Data Loading,
TRUE,FALSE,TRUE,FALSE,EXPRESSION,371,"escapeStrings.put(""&exist;"", new Character('\u2203'));",Data Loading,
TRUE,FALSE,TRUE,FALSE,EXPRESSION,372,"escapeStrings.put(""&empty;"", new Character('\u2205'));",Data Loading,
TRUE,FALSE,TRUE,FALSE,EXPRESSION,373,"escapeStrings.put(""&nabla;"", new Character('\u2207'));",Data Loading,
TRUE,FALSE,TRUE,FALSE,EXPRESSION,374,"escapeStrings.put(""&isin;"", new Character('\u2208'));",Data Loading,
TRUE,FALSE,TRUE,FALSE,EXPRESSION,375,"escapeStrings.put(""&notin;"", new Character('\u2209'));",Data Loading,
TRUE,FALSE,TRUE,FALSE,EXPRESSION,376,"escapeStrings.put(""&ni;"", new Character('\u220B'));",Data Loading,
TRUE,FALSE,TRUE,FALSE,EXPRESSION,377,"escapeStrings.put(""&prod;"", new Character('\u220F'));",Data Loading,
TRUE,FALSE,TRUE,FALSE,EXPRESSION,378,"escapeStrings.put(""&sum;"", new Character('\u2211'));",Data Loading,
TRUE,FALSE,TRUE,FALSE,EXPRESSION,379,"escapeStrings.put(""&minus;"", new Character('\u2212'));",Data Loading,
TRUE,FALSE,TRUE,FALSE,EXPRESSION,380,"escapeStrings.put(""&lowast;"", new Character('\u2217'));",Data Loading,
TRUE,FALSE,TRUE,FALSE,EXPRESSION,381,"escapeStrings.put(""&radic;"", new Character('\u221A'));",Data Loading,
TRUE,FALSE,TRUE,FALSE,EXPRESSION,382,"escapeStrings.put(""&prop;"", new Character('\u221D'));",Data Loading,
TRUE,FALSE,TRUE,FALSE,EXPRESSION,383,"escapeStrings.put(""&infin;"", new Character('\u221E'));",Data Loading,
TRUE,FALSE,TRUE,FALSE,EXPRESSION,384,"escapeStrings.put(""&ang;"", new Character('\u2220'));",Data Loading,
TRUE,FALSE,TRUE,FALSE,EXPRESSION,385,"escapeStrings.put(""&and;"", new Character('\u2227'));",Data Loading,
TRUE,FALSE,TRUE,FALSE,EXPRESSION,386,"escapeStrings.put(""&or;"", new Character('\u2228'));",Data Loading,
TRUE,FALSE,TRUE,FALSE,EXPRESSION,387,"escapeStrings.put(""&cap;"", new Character('\u2229'));",Data Loading,
TRUE,FALSE,TRUE,FALSE,EXPRESSION,388,"escapeStrings.put(""&cup;"", new Character('\u222A'));",Data Loading,
TRUE,FALSE,TRUE,FALSE,EXPRESSION,389,"escapeStrings.put(""&int;"", new Character('\u222B'));",Data Loading,
TRUE,FALSE,TRUE,FALSE,EXPRESSION,390,"escapeStrings.put(""&there4;"", new Character('\u2234'));",Data Loading,
TRUE,FALSE,TRUE,FALSE,EXPRESSION,391,"escapeStrings.put(""&sim;"", new Character('\u223C'));",Data Loading,
TRUE,FALSE,TRUE,FALSE,EXPRESSION,392,"escapeStrings.put(""&cong;"", new Character('\u2245'));",Data Loading,
TRUE,FALSE,TRUE,FALSE,EXPRESSION,393,"escapeStrings.put(""&asymp;"", new Character('\u2248'));",Data Loading,
TRUE,FALSE,TRUE,FALSE,EXPRESSION,394,"escapeStrings.put(""&ne;"", new Character('\u2260'));",Data Loading,
TRUE,FALSE,TRUE,FALSE,EXPRESSION,395,"escapeStrings.put(""&equiv;"", new Character('\u2261'));",Data Loading,
TRUE,FALSE,TRUE,FALSE,EXPRESSION,396,"escapeStrings.put(""&le;"", new Character('\u2264'));",Data Loading,
TRUE,FALSE,TRUE,FALSE,EXPRESSION,397,"escapeStrings.put(""&ge;"", new Character('\u2265'));",Data Loading,
TRUE,FALSE,TRUE,FALSE,EXPRESSION,398,"escapeStrings.put(""&sub;"", new Character('\u2282'));",Data Loading,
TRUE,FALSE,TRUE,FALSE,EXPRESSION,399,"escapeStrings.put(""&sup;"", new Character('\u2283'));",Data Loading,
TRUE,FALSE,TRUE,FALSE,EXPRESSION,400,"escapeStrings.put(""&nsub;"", new Character('\u2284'));",Data Loading,
TRUE,FALSE,TRUE,FALSE,EXPRESSION,401,"escapeStrings.put(""&sube;"", new Character('\u2286'));",Data Loading,
TRUE,FALSE,TRUE,FALSE,EXPRESSION,402,"escapeStrings.put(""&supe;"", new Character('\u2287'));",Data Loading,
TRUE,FALSE,TRUE,FALSE,EXPRESSION,403,"escapeStrings.put(""&oplus;"", new Character('\u2295'));",Data Loading,
TRUE,FALSE,TRUE,FALSE,EXPRESSION,404,"escapeStrings.put(""&otimes;"", new Character('\u2297'));",Data Loading,
TRUE,FALSE,TRUE,FALSE,EXPRESSION,405,"escapeStrings.put(""&perp;"", new Character('\u22A5'));",Data Loading,
TRUE,FALSE,TRUE,FALSE,EXPRESSION,406,"escapeStrings.put(""&sdot;"", new Character('\u22C5'));",Data Loading,
TRUE,FALSE,TRUE,FALSE,EXPRESSION,407,"escapeStrings.put(""&lceil;"", new Character('\u2308'));",Data Loading,
TRUE,FALSE,TRUE,FALSE,EXPRESSION,408,"escapeStrings.put(""&rceil;"", new Character('\u2309'));",Data Loading,
TRUE,FALSE,TRUE,FALSE,EXPRESSION,409,"escapeStrings.put(""&lfloor;"", new Character('\u230A'));",Data Loading,
TRUE,FALSE,TRUE,FALSE,EXPRESSION,410,"escapeStrings.put(""&rfloor;"", new Character('\u230B'));",Data Loading,
TRUE,FALSE,TRUE,FALSE,EXPRESSION,411,"escapeStrings.put(""&lang;"", new Character('\u2329'));",Data Loading,
TRUE,FALSE,TRUE,FALSE,EXPRESSION,412,"escapeStrings.put(""&rang;"", new Character('\u232A'));",Data Loading,
TRUE,FALSE,TRUE,FALSE,EXPRESSION,413,"escapeStrings.put(""&loz;"", new Character('\u25CA'));",Data Loading,
TRUE,FALSE,TRUE,FALSE,EXPRESSION,414,"escapeStrings.put(""&spades;"", new Character('\u2660'));",Data Loading,
TRUE,FALSE,TRUE,FALSE,EXPRESSION,415,"escapeStrings.put(""&clubs;"", new Character('\u2663'));",Data Loading,
TRUE,FALSE,TRUE,FALSE,EXPRESSION,416,"escapeStrings.put(""&hearts;"", new Character('\u2665'));",Data Loading,
TRUE,FALSE,TRUE,FALSE,EXPRESSION,417,"escapeStrings.put(""&diams;"", new Character('\u2666'));",Data Loading,
TRUE,FALSE,TRUE,FALSE,EXPRESSION,418,"escapeStrings.put(""&quot;"", new Character('\u0022'));",Data Loading,
TRUE,FALSE,TRUE,FALSE,EXPRESSION,419,"escapeStrings.put(""&lt;"", new Character('\u003C'));",Data Loading,
TRUE,FALSE,TRUE,FALSE,EXPRESSION,420,"escapeStrings.put(""&gt;"", new Character('\u003E'));",Data Loading,
TRUE,FALSE,TRUE,FALSE,EXPRESSION,421,"escapeStrings.put(""&OElig;"", new Character('\u0152'));",Data Loading,
TRUE,FALSE,TRUE,FALSE,EXPRESSION,422,"escapeStrings.put(""&oelig;"", new Character('\u0153'));",Data Loading,
TRUE,FALSE,TRUE,FALSE,EXPRESSION,423,"escapeStrings.put(""&Scaron;"", new Character('\u0160'));",Data Loading,
TRUE,FALSE,TRUE,FALSE,EXPRESSION,424,"escapeStrings.put(""&scaron;"", new Character('\u0161'));",Data Loading,
TRUE,FALSE,TRUE,FALSE,EXPRESSION,425,"escapeStrings.put(""&Yuml;"", new Character('\u0178'));",Data Loading,
TRUE,FALSE,TRUE,FALSE,EXPRESSION,426,"escapeStrings.put(""&circ;"", new Character('\u02C6'));",Data Loading,
TRUE,FALSE,TRUE,FALSE,EXPRESSION,427,"escapeStrings.put(""&tilde;"", new Character('\u02DC'));",Data Loading,
TRUE,FALSE,TRUE,FALSE,EXPRESSION,428,"escapeStrings.put(""&ensp;"", new Character('\u2002'));",Data Loading,
TRUE,FALSE,TRUE,FALSE,EXPRESSION,429,"escapeStrings.put(""&emsp;"", new Character('\u2003'));",Data Loading,
TRUE,FALSE,TRUE,FALSE,EXPRESSION,430,"escapeStrings.put(""&thinsp;"", new Character('\u2009'));",Data Loading,
TRUE,FALSE,TRUE,FALSE,EXPRESSION,431,"escapeStrings.put(""&zwnj;"", new Character('\u200C'));",Data Loading,
TRUE,FALSE,TRUE,FALSE,EXPRESSION,432,"escapeStrings.put(""&zwj;"", new Character('\u200D'));",Data Loading,
TRUE,FALSE,TRUE,FALSE,EXPRESSION,433,"escapeStrings.put(""&lrm;"", new Character('\u200E'));",Data Loading,
TRUE,FALSE,TRUE,FALSE,EXPRESSION,434,"escapeStrings.put(""&rlm;"", new Character('\u200F'));",Data Loading,
TRUE,FALSE,TRUE,FALSE,EXPRESSION,435,"escapeStrings.put(""&ndash;"", new Character('\u2013'));",Data Loading,
TRUE,FALSE,TRUE,FALSE,EXPRESSION,436,"escapeStrings.put(""&mdash;"", new Character('\u2014'));",Data Loading,
TRUE,FALSE,TRUE,FALSE,EXPRESSION,437,"escapeStrings.put(""&lsquo;"", new Character('\u2018'));",Data Loading,
TRUE,FALSE,TRUE,FALSE,EXPRESSION,438,"escapeStrings.put(""&rsquo;"", new Character('\u2019'));",Data Loading,
TRUE,FALSE,TRUE,FALSE,EXPRESSION,439,"escapeStrings.put(""&sbquo;"", new Character('\u201A'));",Data Loading,
TRUE,FALSE,TRUE,FALSE,EXPRESSION,440,"escapeStrings.put(""&ldquo;"", new Character('\u201C'));",Data Loading,
TRUE,FALSE,TRUE,FALSE,EXPRESSION,441,"escapeStrings.put(""&rdquo;"", new Character('\u201D'));",Data Loading,
TRUE,FALSE,TRUE,FALSE,EXPRESSION,442,"escapeStrings.put(""&bdquo;"", new Character('\u201E'));",Data Loading,
TRUE,FALSE,TRUE,FALSE,EXPRESSION,443,"escapeStrings.put(""&dagger;"", new Character('\u2020'));",Data Loading,
TRUE,FALSE,TRUE,FALSE,EXPRESSION,444,"escapeStrings.put(""&Dagger;"", new Character('\u2021'));",Data Loading,
TRUE,FALSE,TRUE,FALSE,EXPRESSION,445,"escapeStrings.put(""&permil;"", new Character('\u2030'));",Data Loading,
TRUE,FALSE,TRUE,FALSE,EXPRESSION,446,"escapeStrings.put(""&lsaquo;"", new Character('\u2039'));",Data Loading,
TRUE,FALSE,TRUE,FALSE,EXPRESSION,447,"escapeStrings.put(""&rsaquo;"", new Character('\u203A'));",Data Loading,
TRUE,FALSE,TRUE,FALSE,EXPRESSION,448,"escapeStrings.put(""&euro;"", new Character('\u20AC'));",Data Loading,
FALSE,FALSE,FALSE,FALSE,,449,},,
FALSE,FALSE,FALSE,FALSE,,450,public static void main(String[] args) {,,
FALSE,FALSE,FALSE,FALSE,,451,"// String[] similarity = fileSimilar(new File(""""), ""FluxoCx"");",,
FALSE,FALSE,FALSE,FALSE,,452,,,
FALSE,FALSE,FALSE,FALSE,,453,},,
FALSE,FALSE,FALSE,FALSE,,454,,,
FALSE,FALSE,FALSE,FALSE,,455,"public static List<String> regexTest(Pattern pattern, String str) {",,
FALSE,FALSE,FALSE,FALSE,VARIABLE_DECLARATION,456,Matcher match = pattern.matcher(str);,,
FALSE,FALSE,FALSE,FALSE,VARIABLE_DECLARATION,457,List<String> ret = new ArrayList<String>();,,
FALSE,FALSE,FALSE,FALSE,,458,,,
FALSE,FALSE,FALSE,FALSE,WHILE,459,while (match.find()) {,,
FALSE,FALSE,FALSE,FALSE,EXPRESSION,460,ret.add(match.group());,,
FALSE,FALSE,FALSE,FALSE,WHILE,461,},,
FALSE,FALSE,FALSE,FALSE,,462,,,
FALSE,FALSE,FALSE,FALSE,RETURN,463,return ret;,,
FALSE,FALSE,FALSE,FALSE,,464,},,
FALSE,FALSE,FALSE,FALSE,,465,,,
FALSE,FALSE,FALSE,FALSE,,466,/**,,
FALSE,FALSE,FALSE,FALSE,,467,* Gets a specific line of a text (String),,
FALSE,FALSE,FALSE,FALSE,,468,* @param content text,,
FALSE,FALSE,FALSE,FALSE,,469,* @param line line to get,,
FALSE,FALSE,FALSE,FALSE,,470,* @return the specified line,,
FALSE,FALSE,FALSE,FALSE,,471,*/,,
FALSE,FALSE,FALSE,FALSE,,472,"public static String getLine(String content, int line) {",,
TRUE,FALSE,TRUE,TRUE,IF,473,if (content == null) {,Defensive Programming,
FALSE,FALSE,FALSE,FALSE,RETURN,474,return null;,,
FALSE,FALSE,FALSE,FALSE,IF,475,},,
FALSE,FALSE,FALSE,FALSE,,476,,,
TRUE,FALSE,FALSE,FALSE,VARIABLE_DECLARATION,477,"String[] contentSplit = content.replace(""\r\n"", ""\n"").split(""\n"");",,
FALSE,FALSE,FALSE,FALSE,,478,,,
TRUE,FALSE,TRUE,TRUE,IF,479,if (contentSplit.length < line) {,Defensive Programming,
FALSE,FALSE,FALSE,FALSE,RETURN,480,return null;,,
FALSE,FALSE,FALSE,FALSE,IF,481,},,
TRUE,FALSE,FALSE,FALSE,RETURN,482,return contentSplit[line - 1];,,
FALSE,FALSE,FALSE,FALSE,,483,},,
FALSE,FALSE,FALSE,FALSE,,484,,,
FALSE,FALSE,FALSE,FALSE,,485,/**,,
FALSE,FALSE,FALSE,FALSE,,486,* Gets the first group of a regex,,
FALSE,FALSE,FALSE,FALSE,,487,* @param pattern Pattern,,
FALSE,FALSE,FALSE,FALSE,,488,* @param str String to find,,
FALSE,FALSE,FALSE,FALSE,,489,* @return the matching group,,
FALSE,FALSE,FALSE,FALSE,,490,*/,,
FALSE,FALSE,FALSE,FALSE,,491,"public static String regexFindFirst(String pattern, String str) {",,
FALSE,FALSE,FALSE,FALSE,RETURN,492,"return regexFindFirst(Pattern.compile(pattern), str, 1);",,
FALSE,FALSE,FALSE,FALSE,,493,},,
FALSE,FALSE,FALSE,FALSE,,494,,,
FALSE,FALSE,FALSE,FALSE,,495,"public static String regexFindFirst(String pattern, String str, int group) {",,
FALSE,FALSE,FALSE,FALSE,RETURN,496,"return regexFindFirst(Pattern.compile(pattern), str, group);",,
FALSE,FALSE,FALSE,FALSE,,497,},,
FALSE,FALSE,FALSE,FALSE,,498,,,
FALSE,FALSE,FALSE,FALSE,,499,"public static String regexFindFirst(Pattern pattern, String str, int group) {",,
FALSE,FALSE,FALSE,FALSE,VARIABLE_DECLARATION,500,Matcher match = pattern.matcher(str);,,
FALSE,FALSE,FALSE,FALSE,,501,,,
FALSE,FALSE,FALSE,FALSE,IF,502,if (match.find()) {,,
